 ±º‰¥¡,CH1-æ‡¿Î1
1188.27135,-0.057076
1188.27235,-0.057024
1188.27335,-0.057065
1188.27435,-0.057178
1188.27535,-0.057342
1188.27635,-0.057547
1188.27735,-0.057774
1188.27835,-0.058043
1188.27935,-0.058354
1188.28035,-0.058746
1188.28135,-0.059199
1188.28235,-0.05971
1188.28335,-0.060286
1188.28435,-0.060939
1188.28535,-0.061669
1188.28635,-0.062486
1188.28735,-0.063387
1188.28835,-0.064347
1188.28935,-0.065378
1188.29035,-0.066468
1188.29135,-0.067611
1188.29235,-0.068789
1188.29335,-0.070003
1188.29435,-0.071235
1188.29535,-0.07249
1188.29635,-0.07373
1188.29735,-0.074954
1188.29835,-0.076151
1188.29935,-0.077302
1188.30035,-0.0784
1188.30135,-0.079428
1188.30235,-0.080357
1188.30335,-0.081222
1188.30435,-0.082017
1188.30535,-0.082729
1188.30635,-0.083364
1188.30735,-0.0839
1188.30835,-0.084369
1188.30935,-0.084758
1188.31035,-0.085041
1188.31135,-0.085216
1188.31235,-0.08529
1188.31335,-0.085257
1188.31435,-0.085133
1188.31535,-0.084961
1188.31635,-0.084754
1188.31735,-0.084503
1188.31835,-0.084267
1188.31935,-0.084023
1188.32035,-0.083852
1188.32135,-0.083852
1188.32235,-0.083852
1188.32335,-0.084508
1188.32435,-0.085664
1188.32535,-0.086878
1188.32635,-0.08818
1188.32735,-0.089501
1188.32835,-0.090796
1188.32935,-0.092047
1188.33035,-0.093244
1188.33135,-0.094325
1188.33235,-0.095267
1188.33335,-0.096115
1188.33435,-0.096849
1188.33535,-0.097461
1188.33635,-0.097917
1188.33735,-0.097324
1188.33835,-0.096734
1188.33935,-0.095884
1188.34035,-0.09475
1188.34135,-0.093426
1188.34235,-0.091923
1188.34335,-0.090328
1188.34435,-0.088705
1188.34535,-0.087083
1188.34635,-0.085481
1188.34735,-0.08393
1188.34835,-0.082433
1188.34935,-0.080984
1188.35035,-0.079579
1188.35135,-0.078183
1188.35235,-0.076772
1188.35335,-0.075333
1188.35435,-0.073898
1188.35535,-0.072508
1188.35635,-0.071218
1188.35735,-0.070053
1188.35835,-0.069034
1188.35935,-0.068144
1188.36035,-0.067391
1188.36135,-0.066779
1188.36235,-0.066278
1188.36335,-0.06585
1188.36435,-0.065473
1188.36535,-0.065145
1188.36635,-0.064862
1188.36735,-0.06466
1188.36835,-0.064548
1188.36935,-0.064511
1188.37035,-0.064524
1188.37135,-0.064563
1188.37235,-0.064608
1188.37335,-0.064625
1188.37435,-0.064619
1188.37535,-0.064601
1188.37635,-0.064559
1188.37735,-0.064498
1188.37835,-0.064427
1188.37935,-0.064359
1188.38035,-0.064289
1188.38135,-0.06423
1188.38235,-0.064168
1188.38335,-0.064094
1188.38435,-0.064017
1188.38535,-0.063938
1188.38635,-0.063896
1188.38735,-0.063879
1188.38835,-0.063898
1188.38935,-0.063951
1188.39035,-0.064008
1188.39135,-0.064028
1188.39235,-0.063997
1188.39335,-0.063912
1188.39435,-0.063789
1188.39535,-0.063664
1188.39635,-0.063552
1188.39735,-0.063446
1188.39835,-0.063336
1188.39935,-0.063222
1188.40035,-0.063088
1188.40135,-0.062945
1188.40235,-0.062781
1188.40335,-0.062616
1188.40435,-0.062441
1188.40535,-0.062293
1188.40635,-0.062169
1188.40735,-0.062096
1188.40835,-0.06207
1188.40935,-0.06207
1188.41035,-0.062094
1188.41135,-0.062118
1188.41235,-0.062153
1188.41335,-0.062179
1188.41435,-0.062239
1188.41535,-0.0623
1188.41635,-0.062394
1188.41735,-0.0625
1188.41835,-0.062647
1188.41935,-0.062825
1188.42035,-0.063053
1188.42135,-0.063306
1188.42235,-0.063606
1188.42335,-0.063922
1188.42435,-0.064259
1188.42535,-0.06463
1188.42635,-0.065031
1188.42735,-0.065461
1188.42835,-0.065929
1188.42935,-0.066456
1188.43035,-0.066992
1188.43135,-0.067571
1188.43235,-0.068142
1188.43335,-0.0687
1188.43435,-0.069246
1188.43535,-0.069795
1188.43635,-0.070344
1188.43735,-0.070878
1188.43835,-0.071391
1188.43935,-0.071881
1188.44035,-0.072324
1188.44135,-0.072728
1188.44235,-0.073075
1188.44335,-0.073345
1188.44435,-0.073541
1188.44535,-0.073661
1188.44635,-0.073696
1188.44735,-0.073624
1188.44835,-0.073418
1188.44935,-0.073102
1188.45035,-0.072722
1188.45135,-0.072313
1188.45235,-0.07185
1188.45335,-0.071328
1188.45435,-0.070724
1188.45535,-0.0701
1188.45635,-0.069519
1188.45735,-0.068998
1188.45835,-0.06852
1188.45935,-0.068098
1188.46035,-0.067712
1188.46135,-0.067374
1188.46235,-0.067091
1188.46335,-0.066884
1188.46435,-0.066788
1188.46535,-0.066812
1188.46635,-0.066873
1188.46735,-0.066935
1188.46835,-0.067027
1188.46935,-0.067163
1188.47035,-0.067354
1188.47135,-0.067532
1188.47235,-0.067641
1188.47335,-0.067648
1188.47435,-0.067608
1188.47535,-0.067545
1188.47635,-0.067475
1188.47735,-0.067385
1188.47835,-0.067297
1188.47935,-0.067193
1188.48035,-0.067062
1188.48135,-0.066873
1188.48235,-0.06664
1188.48335,-0.066372
1188.48435,-0.066083
1188.48535,-0.065799
1188.48635,-0.065527
1188.48735,-0.065301
1188.48835,-0.06511
1188.48935,-0.064974
1188.49035,-0.064877
1188.49135,-0.064803
1188.49235,-0.064741
1188.49335,-0.064669
1188.49435,-0.064596
1188.49535,-0.064528
1188.49635,-0.064493
1188.49735,-0.0645
1188.49835,-0.064544
1188.49935,-0.064625
1188.50035,-0.0647
1188.50135,-0.064744
1188.50235,-0.064752
1188.50335,-0.064717
1188.50435,-0.064682
1188.50535,-0.064649
1188.50635,-0.064607
1188.50735,-0.064566
1188.50835,-0.064526
1188.50935,-0.06452
1188.51035,-0.064513
1188.51135,-0.064504
1188.51235,-0.064478
1188.51335,-0.064441
1188.51435,-0.064395
1188.51535,-0.064329
1188.51635,-0.064258
1188.51735,-0.064204
1188.51835,-0.064153
1188.51935,-0.064113
1188.52035,-0.064056
1188.52135,-0.06398
1188.52235,-0.063901
1188.52335,-0.063822
1188.52435,-0.063754
1188.52535,-0.063699
1188.52635,-0.063681
1188.52735,-0.063705
1188.52835,-0.063784
1188.52935,-0.063909
1188.53035,-0.064087
1188.53135,-0.064307
1188.53235,-0.064575
1188.53335,-0.064884
1188.53435,-0.065255
1188.53535,-0.065683
1188.53635,-0.066171
1188.53735,-0.066715
1188.53835,-0.06729
1188.53935,-0.067883
1188.54035,-0.068469
1188.54135,-0.069047
1188.54235,-0.069598
1188.54335,-0.070125
1188.54435,-0.070614
1188.54535,-0.071077
1188.54635,-0.071492
1188.54735,-0.07187
1188.54835,-0.072206
1188.54935,-0.072502
1188.55035,-0.07275
1188.55135,-0.072932
1188.55235,-0.073051
1188.55335,-0.073104
1188.55435,-0.073093
1188.55535,-0.073033
1188.55635,-0.072944
1188.55735,-0.072827
1188.55835,-0.072696
1188.55935,-0.072557
1188.56035,-0.072432
1188.56135,-0.072327
1188.56235,-0.072239
1188.56335,-0.072193
1188.56435,-0.072164
1188.56535,-0.072166
1188.56635,-0.072206
1188.56735,-0.072298
1188.56835,-0.072437
1188.56935,-0.072616
1188.57035,-0.072842
1188.57135,-0.07309
1188.57235,-0.07336
1188.57335,-0.073645
1188.57435,-0.07396
1188.57535,-0.074287
1188.57635,-0.074619
1188.57735,-0.074948
1188.57835,-0.075272
1188.57935,-0.075561
1188.58035,-0.07583
1188.58135,-0.076057
1188.58235,-0.07623
1188.58335,-0.076352
1188.58435,-0.076431
1188.58535,-0.076488
1188.58635,-0.076518
1188.58735,-0.076521
1188.58835,-0.076494
1188.58935,-0.076431
1188.59035,-0.076306
1188.59135,-0.076127
1188.59235,-0.075895
1188.59335,-0.075602
1188.59435,-0.075258
1188.59535,-0.074875
1188.59635,-0.074472
1188.59735,-0.074042
1188.59835,-0.073595
1188.59935,-0.073122
1188.60035,-0.072611
1188.60135,-0.072058
1188.60235,-0.071446
1188.60335,-0.070803
1188.60435,-0.070146
1188.60535,-0.069495
1188.60635,-0.068899
1188.60735,-0.068355
1188.60835,-0.067872
1188.60935,-0.06745
1188.61035,-0.06709
1188.61135,-0.066788
1188.61235,-0.066518
1188.61335,-0.066276
1188.61435,-0.06605
1188.61535,-0.065861
1188.61635,-0.065718
1188.61735,-0.06563
1188.61835,-0.065628
1188.61935,-0.065679
1188.62035,-0.065775
1188.62135,-0.065901
1188.62235,-0.06601
1188.62335,-0.066105
1188.62435,-0.066158
1188.62535,-0.066175
1188.62635,-0.066149
1188.62735,-0.066072
1188.62835,-0.065966
1188.62935,-0.06585
1188.63035,-0.065764
1188.63135,-0.065687
1188.63235,-0.065615
1188.63335,-0.06549
1188.63435,-0.065312
1188.63535,-0.06509
1188.63635,-0.064829
1188.63735,-0.064524
1188.63835,-0.064179
1188.63935,-0.063821
1188.64035,-0.063468
1188.64135,-0.063136
1188.64235,-0.062827
1188.64335,-0.062552
1188.64435,-0.062304
1188.64535,-0.062078
1188.64635,-0.061859
1188.64735,-0.061666
1188.64835,-0.061496
1188.64935,-0.061384
1188.65035,-0.061303
1188.65135,-0.06125
1188.65235,-0.06122
1188.65335,-0.061207
1188.65435,-0.061231
1188.65535,-0.061259
1188.65635,-0.061297
1188.65735,-0.061349
1188.65835,-0.061407
1188.65935,-0.061466
1188.66035,-0.061512
1188.66135,-0.06154
1188.66235,-0.061545
1188.66335,-0.061507
1188.66435,-0.061442
1188.66535,-0.061362
1188.66635,-0.061277
1188.66735,-0.061198
1188.66835,-0.061125
1188.66935,-0.061053
1188.67035,-0.060994
1188.67135,-0.060954
1188.67235,-0.060924
1188.67335,-0.060897
1188.67435,-0.060884
1188.67535,-0.060888
1188.67635,-0.060945
1188.67735,-0.061044
1188.67835,-0.06118
1188.67935,-0.061374
1188.68035,-0.061604
1188.68135,-0.061854
1188.68235,-0.062124
1188.68335,-0.062421
1188.68435,-0.062744
1188.68535,-0.063114
1188.68635,-0.06351
1188.68735,-0.063925
1188.68835,-0.064372
1188.68935,-0.064845
1188.69035,-0.065336
1188.69135,-0.065837
1188.69235,-0.066329
1188.69335,-0.066807
1188.69435,-0.067271
1188.69535,-0.067705
1188.69635,-0.068122
1188.69735,-0.068533
1188.69835,-0.06893
1188.69935,-0.069295
1188.70035,-0.06962
1188.70135,-0.0699
1188.70235,-0.070127
1188.70335,-0.070322
1188.70435,-0.070452
1188.70535,-0.070535
1188.70635,-0.070585
1188.70735,-0.070592
1188.70835,-0.07057
1188.70935,-0.070522
1188.71035,-0.070465
1188.71135,-0.070408
1188.71235,-0.070362
1188.71335,-0.070302
1188.71435,-0.070263
1188.71535,-0.070241
1188.71635,-0.070237
1188.71735,-0.070256
1188.71835,-0.070289
1188.71935,-0.070335
1188.72035,-0.070406
1188.72135,-0.070502
1188.72235,-0.07059
1188.72335,-0.070687
1188.72435,-0.070761
1188.72535,-0.070838
1188.72635,-0.070893
1188.72735,-0.070922
1188.72835,-0.07091
1188.72935,-0.070873
1188.73035,-0.070787
1188.73135,-0.070647
1188.73235,-0.070438
1188.73335,-0.070175
1188.73435,-0.069856
1188.73535,-0.069479
1188.73635,-0.069068
1188.73735,-0.068618
1188.73835,-0.068166
1188.73935,-0.067709
1188.74035,-0.067264
1188.74135,-0.06682
1188.74235,-0.066351
1188.74335,-0.065863
1188.74435,-0.065367
1188.74535,-0.064889
1188.74635,-0.064438
1188.74735,-0.064026
1188.74835,-0.063677
1188.74935,-0.063374
1188.75035,-0.06313
1188.75135,-0.062941
1188.75235,-0.062788
1188.75335,-0.062667
1188.75435,-0.062583
1188.75535,-0.062544
1188.75635,-0.062544
1188.75735,-0.06259
1188.75835,-0.062717
1188.75935,-0.062913
1188.76035,-0.063183
1188.76135,-0.063486
1188.76235,-0.063826
1188.76335,-0.064201
1188.76435,-0.064621
1188.76535,-0.065073
1188.76635,-0.065565
1188.76735,-0.066096
1188.76835,-0.066658
1188.76935,-0.06727
1188.77035,-0.067885
1188.77135,-0.0685
1188.77235,-0.069119
1188.77335,-0.069723
1188.77435,-0.070285
1188.77535,-0.070829
1188.77635,-0.071334
1188.77735,-0.071815
1188.77835,-0.072267
1188.77935,-0.072684
1188.78035,-0.073044
1188.78135,-0.073341
1188.78235,-0.073563
1188.78335,-0.073714
1188.78435,-0.073799
1188.78535,-0.0738
1188.78635,-0.073764
1188.78735,-0.073675
1188.78835,-0.073551
1188.78935,-0.073393
1188.79035,-0.073213
1188.79135,-0.072981
1188.79235,-0.072678
1188.79335,-0.07232
1188.79435,-0.071918
1188.79535,-0.07149
1188.79635,-0.071046
1188.79735,-0.070583
1188.79835,-0.070114
1188.79935,-0.069624
1188.80035,-0.069145
1188.80135,-0.068669
1188.80235,-0.068188
1188.80335,-0.06769
1188.80435,-0.067176
1188.80535,-0.066653
1188.80635,-0.066142
1188.80735,-0.065655
1188.80835,-0.065237
1188.80935,-0.064868
1188.81035,-0.064541
1188.81135,-0.064243
1188.81235,-0.063981
1188.81335,-0.063771
1188.81435,-0.063586
1188.81535,-0.06345
1188.81635,-0.06331
1188.81735,-0.063207
1188.81835,-0.063108
1188.81935,-0.063022
1188.82035,-0.062959
1188.82135,-0.062904
1188.82235,-0.062847
1188.82335,-0.062794
1188.82435,-0.062726
1188.82535,-0.062658
1188.82635,-0.062581
1188.82735,-0.062518
1188.82835,-0.062441
1188.82935,-0.062355
1188.83035,-0.062291
1188.83135,-0.062203
1188.83235,-0.062142
1188.83335,-0.062052
1188.83435,-0.061944
1188.83535,-0.06185
1188.83635,-0.061747
1188.83735,-0.061659
1188.83835,-0.061576
1188.83935,-0.061501
1188.84035,-0.061415
1188.84135,-0.061341
1188.84235,-0.06126
1188.84335,-0.061161
1188.84435,-0.061062
1188.84535,-0.060943
1188.84635,-0.0608
1188.84735,-0.06068
1188.84835,-0.060561
1188.84935,-0.06046
1188.85035,-0.060397
1188.85135,-0.060353
1188.85235,-0.060295
1188.85335,-0.060219
1188.85435,-0.06014
1188.85535,-0.060052
1188.85635,-0.059986
1188.85735,-0.059909
1188.85835,-0.059849
1188.85935,-0.059774
1188.86035,-0.059689
1188.86135,-0.059583
1188.86235,-0.059472
1188.86335,-0.059357
1188.86435,-0.059232
1188.86535,-0.059123
1188.86635,-0.059011
1188.86735,-0.0589
1188.86835,-0.058819
1188.86935,-0.058748
1188.87035,-0.05868
1188.87135,-0.058616
1188.87235,-0.058538
1188.87335,-0.05845
1188.87435,-0.05838
1188.87535,-0.058344
1188.87635,-0.058349
1188.87735,-0.058428
1188.87835,-0.058558
1188.87935,-0.058715
1188.88035,-0.0589
1188.88135,-0.059109
1188.88235,-0.059327
1188.88335,-0.05954
1188.88435,-0.059758
1188.88535,-0.060005
1188.88635,-0.06029
1188.88735,-0.060625
1188.88835,-0.060979
1188.88935,-0.061363
1188.89035,-0.061733
1188.89135,-0.062107
1188.89235,-0.06246
1188.89335,-0.062796
1188.89435,-0.063099
1188.89535,-0.06338
1188.89635,-0.063653
1188.89735,-0.063888
1188.89835,-0.064127
1188.89935,-0.064375
1188.90035,-0.064605
1188.90135,-0.064787
1188.90235,-0.064891
1188.90335,-0.064919
1188.90435,-0.064926
1188.90535,-0.064904
1188.90635,-0.064891
1188.90735,-0.064869
1188.90835,-0.064867
1188.90935,-0.064853
1188.91035,-0.064823
1188.91135,-0.064781
1188.91235,-0.064702
1188.91335,-0.06461
1188.91435,-0.064519
1188.91535,-0.064447
1188.91635,-0.06441
1188.91735,-0.064447
1188.91835,-0.064568
1188.91935,-0.064766
1188.92035,-0.065011
1188.92135,-0.065292
1188.92235,-0.065573
1188.92335,-0.065879
1188.92435,-0.066201
1188.92535,-0.06657
1188.92635,-0.067
1188.92735,-0.067497
1188.92835,-0.06808
1188.92935,-0.068717
1188.93035,-0.069396
1188.93135,-0.070082
1188.93235,-0.070767
1188.93335,-0.071435
1188.93435,-0.072078
1188.93535,-0.0727
1188.93635,-0.073297
1188.93735,-0.073875
1188.93835,-0.074429
1188.93935,-0.074918
1188.94035,-0.075306
1188.94135,-0.07557
1188.94235,-0.075722
1188.94335,-0.075766
1188.94435,-0.0757
1188.94535,-0.075568
1188.94635,-0.075359
1188.94735,-0.075094
1188.94835,-0.074776
1188.94935,-0.074406
1188.95035,-0.073985
1188.95135,-0.073494
1188.95235,-0.072949
1188.95335,-0.072362
1188.95435,-0.071765
1188.95535,-0.071193
1188.95635,-0.070695
1188.95735,-0.070259
1188.95835,-0.069879
1188.95935,-0.069534
1188.96035,-0.069203
1188.96135,-0.068851
1188.96235,-0.068454
1188.96335,-0.068021
1188.96435,-0.067551
1188.96535,-0.067079
1188.96635,-0.066614
1188.96735,-0.066166
1188.96835,-0.065705
1188.96935,-0.065224
1188.97035,-0.064719
1188.97135,-0.064179
1188.97235,-0.063608
1188.97335,-0.063028
1188.97435,-0.06247
1188.97535,-0.061951
1188.97635,-0.061488
1188.97735,-0.061108
1188.97835,-0.060823
1188.97935,-0.060628
1188.98035,-0.060538
1188.98135,-0.060507
1188.98235,-0.060533
1188.98335,-0.060632
1188.98435,-0.060828
1188.98535,-0.061128
1188.98635,-0.06151
1188.98735,-0.061987
1188.98835,-0.062527
1188.98935,-0.063131
1188.99035,-0.063753
1188.99135,-0.064364
1188.99235,-0.064965
1188.99335,-0.065534
1188.99435,-0.066083
1188.99535,-0.066618
1188.99635,-0.067141
1188.99735,-0.06765
1188.99835,-0.068153
1188.99935,-0.068605
1189.00035,-0.069
1189.00135,-0.069319
1189.00235,-0.069554
1189.00335,-0.069707
1189.00435,-0.069799
1189.00535,-0.069841
1189.00635,-0.069855
1189.00735,-0.069854
1189.00835,-0.069822
1189.00935,-0.069751
1189.01035,-0.069653
1189.01135,-0.069492
1189.01235,-0.069275
1189.01335,-0.069002
1189.01435,-0.068678
1189.01535,-0.068346
1189.01635,-0.06801
1189.01735,-0.067685
1189.01835,-0.067385
1189.01935,-0.067106
1189.02035,-0.06686
1189.02135,-0.066614
1189.02235,-0.06639
1189.02335,-0.06616
1189.02435,-0.065933
1189.02535,-0.06574
1189.02635,-0.065576
1189.02735,-0.065455
1189.02835,-0.065358
1189.02935,-0.065321
1189.03035,-0.065338
1189.03135,-0.065389
1189.03235,-0.065475
1189.03335,-0.065563
1189.03435,-0.065659
1189.03535,-0.065745
1189.03635,-0.065824
1189.03735,-0.065916
1189.03835,-0.065993
1189.03935,-0.06608
1189.04035,-0.066153
1189.04135,-0.066192
1189.04235,-0.066164
1189.04335,-0.066091
1189.04435,-0.065997
1189.04535,-0.065867
1189.04635,-0.065712
1189.04735,-0.065532
1189.04835,-0.065323
1189.04935,-0.065101
1189.05035,-0.064847
1189.05135,-0.064548
1189.05235,-0.064195
1189.05335,-0.063773
1189.05435,-0.063292
1189.05535,-0.06276
1189.05635,-0.06221
1189.05735,-0.06166
1189.05835,-0.061112
1189.05935,-0.060575
1189.06035,-0.060022
1189.06135,-0.059474
1189.06235,-0.058926
1189.06335,-0.058402
1189.06435,-0.057917
1189.06535,-0.057472
1189.06635,-0.057096
1189.06735,-0.056814
1189.06835,-0.056613
1189.06935,-0.056518
1189.07035,-0.056538
1189.07135,-0.056646
1189.07235,-0.056836
1189.07335,-0.057089
1189.07435,-0.057431
1189.07535,-0.057843
1189.07635,-0.058318
1189.07735,-0.058843
1189.07835,-0.059415
1189.07935,-0.060001
1189.08035,-0.060593
1189.08135,-0.061179
1189.08235,-0.061746
1189.08335,-0.062274
1189.08435,-0.062767
1189.08535,-0.063218
1189.08635,-0.063602
1189.08735,-0.063947
1189.08835,-0.06423
1189.08935,-0.064469
1189.09035,-0.064619
1189.09135,-0.064698
1189.09235,-0.064713
1189.09335,-0.064669
1189.09435,-0.064579
1189.09535,-0.06448
1189.09635,-0.064375
1189.09735,-0.064283
1189.09835,-0.064221
1189.09935,-0.06419
1189.10035,-0.064175
1189.10135,-0.064175
1189.10235,-0.06419
1189.10335,-0.064212
1189.10435,-0.064274
1189.10535,-0.064348
1189.10635,-0.064465
1189.10735,-0.064607
1189.10835,-0.064785
1189.10935,-0.064972
1189.11035,-0.065154
1189.11135,-0.065294
1189.11235,-0.065389
1189.11335,-0.065444
1189.11435,-0.065457
1189.11535,-0.065439
1189.11635,-0.06542
1189.11735,-0.065393
1189.11835,-0.06536
1189.11935,-0.065319
1189.12035,-0.065251
1189.12135,-0.065165
1189.12235,-0.065066
1189.12335,-0.064989
1189.12435,-0.064941
1189.12535,-0.064924
1189.12635,-0.064937
1189.12735,-0.065005
1189.12835,-0.065119
1189.12935,-0.06527
1189.13035,-0.065461
1189.13135,-0.065676
1189.13235,-0.065909
1189.13335,-0.066175
1189.13435,-0.066484
1189.13535,-0.066844
1189.13635,-0.067253
1189.13735,-0.067723
1189.13835,-0.068254
1189.13935,-0.068823
1189.14035,-0.069411
1189.14135,-0.070015
1189.14235,-0.07064
1189.14335,-0.071258
1189.14435,-0.071844
1189.14535,-0.072414
1189.14635,-0.072947
1189.14735,-0.073473
1189.14835,-0.073962
1189.14935,-0.074392
1189.15035,-0.074746
1189.15135,-0.075037
1189.15235,-0.075268
1189.15335,-0.075437
1189.15435,-0.075551
1189.15535,-0.07561
1189.15635,-0.075621
1189.15735,-0.075604
1189.15835,-0.075549
1189.15935,-0.075475
1189.16035,-0.075409
1189.16135,-0.075344
1189.16235,-0.075277
1189.16335,-0.075211
1189.16435,-0.075169
1189.16535,-0.075167
1189.16635,-0.075215
1189.16735,-0.075303
1189.16835,-0.075442
1189.16935,-0.075634
1189.17035,-0.075857
1189.17135,-0.076078
1189.17235,-0.076298
1189.17335,-0.076512
1189.17435,-0.07676
1189.17535,-0.07702
1189.17635,-0.07731
1189.17735,-0.0776
1189.17835,-0.07788
1189.17935,-0.078131
1189.18035,-0.078329
1189.18135,-0.078458
1189.18235,-0.07851
1189.18335,-0.078489
1189.18435,-0.078395
1189.18535,-0.078244
1189.18635,-0.078035
1189.18735,-0.077808
1189.18835,-0.077537
1189.18935,-0.077222
1189.19035,-0.076826
1189.19135,-0.076338
1189.19235,-0.075758
1189.19335,-0.075124
1189.19435,-0.074452
1189.19535,-0.073781
1189.19635,-0.073116
1189.19735,-0.072482
1189.19835,-0.071877
1189.19935,-0.071314
1189.20035,-0.070792
1189.20135,-0.0703
1189.20235,-0.069833
1189.20335,-0.069409
1189.20435,-0.069068
1189.20535,-0.068788
1189.20635,-0.068594
1189.20735,-0.068507
1189.20835,-0.068513
1189.20935,-0.068586
1189.21035,-0.068704
1189.21135,-0.068812
1189.21235,-0.068902
1189.21335,-0.068983
1189.21435,-0.069058
1189.21535,-0.069128
1189.21635,-0.069185
1189.21735,-0.069213
1189.21835,-0.069218
1189.21935,-0.069159
1189.22035,-0.068996
1189.22135,-0.068744
1189.22235,-0.068406
1189.22335,-0.067969
1189.22435,-0.067457
1189.22535,-0.066886
1189.22635,-0.066291
1189.22735,-0.06571
1189.22835,-0.065154
1189.22935,-0.06459
1189.23035,-0.064037
1189.23135,-0.063488
1189.23235,-0.062967
1189.23335,-0.062484
1189.23435,-0.062057
1189.23535,-0.061692
1189.23635,-0.061422
1189.23735,-0.061251
1189.23835,-0.06117
1189.23935,-0.061202
1189.24035,-0.061323
1189.24135,-0.061532
1189.24235,-0.0618
1189.24335,-0.062083
1189.24435,-0.062386
1189.24535,-0.06273
1189.24635,-0.06309
1189.24735,-0.063468
1189.24835,-0.063841
1189.24935,-0.064217
1189.25035,-0.064557
1189.25135,-0.064871
1189.25235,-0.065139
1189.25335,-0.065358
1189.25435,-0.065521
1189.25535,-0.06563
1189.25635,-0.065699
1189.25735,-0.065712
1189.25835,-0.065703
1189.25935,-0.065696
1189.26035,-0.065674
1189.26135,-0.06563
1189.26235,-0.065552
